"SRC_SYSTEM","SCENARIO","BUSINESS_DT","DT","PLANT_PRODUCT_ID","BP","PLAN","PPR","FORECAST","FACT"
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-21,[MENGE_13_1-_01-V],924.35800,853.01500,853.01400,,773.79100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-22,[MENGE_13_1-_01-V],923.70700,852.41500,852.41300,,785.88000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-23,[MENGE_13_1-_01-V],917.70600,846.87700,846.87600,,722.77600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-24,[MENGE_13_1-_01-V],916.11600,845.40900,845.41000,,719.16300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-25,[MENGE_13_1-_01-V],769.12900,709.76700,709.76800,,771.08400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-26,[MENGE_13_1-_01-V],916.11600,845.40900,845.41000,,730.68800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-27,[MENGE_13_1-_01-V],963.40000,889.04400,889.04500,852.80000,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-28,[MENGE_13_1-_01-V],963.40000,889.04400,889.04500,852.80000,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-29,[MENGE_13_1-_01-V],963.40000,889.04400,889.04500,852.80000,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-30,[MENGE_13_1-_01-V],963.40000,889.04400,889.04500,852.80000,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-31,[MENGE_13_1-_01-V],963.40000,889.04400,889.04500,852.80000,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-01,[MENGE_13_1],7230.01900,6672.00000,6672.01000,,6336.05100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-02,[MENGE_13_1],7230.01900,6672.00000,6672.01000,,6375.27700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-03,[MENGE_13_1],7230.02000,6672.00000,6672.01000,,6333.14700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-04,[MENGE_13_1],7230.01900,6672.00000,6672.01000,,6307.35000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-05,[MENGE_13_1],7230.01900,6672.00000,6672.00800,,6298.79100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-06,[MENGE_13_1],7230.02000,6672.00000,6672.00700,,6332.48500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-07,[MENGE_13_1],7230.01900,6672.00000,6672.00800,,6276.45400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-08,[MENGE_13_1],7230.01900,6672.00000,6672.00700,,6289.14900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-09,[MENGE_13_1],7230.02000,6672.00000,6671.99000,,6319.85600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-10,[MENGE_13_1],7230.01900,6672.00000,6671.99000,,6573.35800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-11,[MENGE_13_1],7230.01900,6672.00000,6671.99000,,6574.74900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-12,[MENGE_13_1],7230.02000,6672.00000,6671.99000,,6568.45300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-13,[MENGE_13_1],7230.01900,6672.00000,6671.99000,,6495.24100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-14,[MENGE_13_1],7230.01900,6672.00000,6671.99000,,6315.33600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-15,[MENGE_13_1],7230.02000,6672.00000,6671.99000,,6225.80800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-16,[MENGE_13_1],7230.01900,6672.00000,6671.99000,,6324.20400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-17,[MENGE_13_1],7230.01900,6672.00000,6671.99000,,6400.55800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-18,[MENGE_13_1],7230.02000,6672.00000,6671.99000,,6404.42100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-19,[MENGE_13_1],7230.01900,6672.00000,6671.99000,,6379.16100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-20,[MENGE_13_1],7230.01900,6672.00000,6671.99000,,6436.18500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-21,[MENGE_13_1],7230.02000,6672.00000,6671.99000,,6676.37800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-22,[MENGE_13_1],7230.01900,6672.00000,6671.99000,,6683.69000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-23,[MENGE_13_1],7230.01900,6672.00000,6671.99000,,6721.37200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-24,[MENGE_13_1],7230.02000,6672.00000,6672.01000,,6729.37300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-25,[MENGE_13_1],7230.01900,6672.00000,6672.01000,,6865.46700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-26,[MENGE_13_1],7230.01900,6672.00000,6672.01000,,6738.73300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-27,[MENGE_13_1],7230.02000,6672.00000,6672.01000,6400.00000,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-28,[MENGE_13_1],7230.01900,6672.00000,6672.01000,6400.00000,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-29,[MENGE_13_1],7230.01900,6672.00000,6672.01000,6400.00000,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-30,[MENGE_13_1],7230.02000,6672.00000,6672.01000,6400.00000,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-31,[MENGE_13_1],7230.01800,6672.00000,6672.01000,6400.00000,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-01,[MENGE_14_1-_01-M],528.51200,403.12500,400.97600,,337.59400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-02,[MENGE_14_1-_01-M],531.12200,405.11600,402.95600,,343.98000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-03,[MENGE_14_1-_01-M],515.83000,393.45200,391.35400,,339.92300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-04,[MENGE_14_1-_01-M],526.82200,401.83600,399.69400,,345.46500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-05,[MENGE_14_1-_01-M],516.47100,393.94100,391.83800,,331.24100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-06,[MENGE_14_1-_01-M],526.52400,401.60800,399.46400,,350.82900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-07,[MENGE_14_1-_01-M],523.37500,399.20600,397.07500,,339.10300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-08,[MENGE_14_1-_01-M],509.05700,388.28600,386.21300,,330.42100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-09,[MENGE_14_1-_01-M],519.90000,396.55700,394.44000,,335.80900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-10,[MENGE_14_1-_01-M],505.27700,385.40200,383.34500,,329.78400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-11,[MENGE_14_1-_01-M],524.06000,399.72900,397.59500,,339.37500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-12,[MENGE_14_1-_01-M],530.99100,405.01600,402.85400,,334.77900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-13,[MENGE_14_1-_01-M],504.84700,385.07400,383.01900,,315.99900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-14,[MENGE_14_1-_01-M],504.28000,384.64200,382.59600,,306.42800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-15,[MENGE_14_1-_01-M],515.18900,392.96300,390.87200,,305.81600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-16,[MENGE_14_1-_01-M],512.15100,390.64500,388.56700,,331.31400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-17,[MENGE_14_1-_01-M],530.30500,404.49300,402.34100,,342.61300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-18,[MENGE_14_1-_01-M],528.29300,402.95800,400.81400,,335.37700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-19,[MENGE_14_1-_01-M],544.46000,415.28900,413.08000,,345.64300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-20,[MENGE_14_1-_01-M],523.44900,399.26300,397.13900,,340.26100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-21,[MENGE_14_1-_01-M],528.61300,403.20200,401.05700,,332.86500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-22,[MENGE_14_1-_01-M],510.12500,389.10000,387.03000,,319.14500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-23,[MENGE_14_1-_01-M],538.81800,410.98600,408.79900,,342.59700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-24,[MENGE_14_1-_01-M],528.93400,403.44700,401.30000,,344.79700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-25,[MENGE_14_1-_01-M],533.55000,406.96700,404.80200,,335.71700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-26,[MENGE_14_1-_01-M],527.36000,402.24700,400.10600,,334.32100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-27,[MENGE_14_1-_01-M],528.51200,403.12500,400.98000,375.46000,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-28,[MENGE_14_1-_01-M],528.51200,403.12500,400.97300,375.46000,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-29,[MENGE_14_1-_01-M],528.51200,403.12500,400.97300,375.46000,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-30,[MENGE_14_1-_01-M],528.51200,403.12500,400.97300,375.46000,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-31,[MENGE_14_1-_01-M],528.51200,403.12500,400.97300,375.46000,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-01,[MENGE_14_1],1486.77400,1134.04400,1127.99800,,1075.49900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-02,[MENGE_14_1],1486.77400,1134.04400,1127.99700,,1076.26100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-03,[MENGE_14_1],1486.77400,1134.04400,1127.99800,,1076.83500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-04,[MENGE_14_1],1486.77400,1134.04400,1127.99700,,1071.53600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-05,[MENGE_14_1],1486.77500,1134.04400,1127.99000,,1051.43900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-06,[MENGE_14_1],1486.77400,1134.04400,1127.99000,,1081.34700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-07,[MENGE_14_1],1486.77400,1134.04400,1127.99000,,1061.10000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-08,[MENGE_14_1],1486.77400,1134.04400,1127.99000,,1070.46400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-09,[MENGE_14_1],1486.77400,1134.04400,1127.99000,,1065.71800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-10,[MENGE_14_1],1486.77500,1134.04400,1127.99000,,1067.27000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-11,[MENGE_14_1],1486.77400,1134.04400,1127.99000,,1062.52200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-12,[MENGE_14_1],1486.77400,1134.04400,1127.99000,,1057.53800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-13,[MENGE_14_1],1486.77400,1134.04400,1127.99000,,1060.07700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-14,[MENGE_14_1],1486.77400,1134.04400,1128.01000,,1041.58000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-15,[MENGE_14_1],1486.77500,1134.04400,1128.01000,,1047.98000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-16,[MENGE_14_1],1486.77400,1134.04400,1128.01000,,1059.56700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-17,[MENGE_14_1],1486.77400,1134.04400,1128.01000,,1052.09300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-18,[MENGE_14_1],1486.77400,1134.04400,1128.01000,,1043.22400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-19,[MENGE_14_1],1486.77400,1134.04400,1128.01000,,1044.35300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-20,[MENGE_14_1],1486.77500,1134.04400,1128.01000,,1054.78300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-21,[MENGE_14_1],1486.77400,1134.04400,1128.00900,,1043.76000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-22,[MENGE_14_1],1486.77400,1134.04400,1128.01000,,1048.28000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-23,[MENGE_14_1],1486.77400,1134.04400,1128.01000,,1035.69800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-24,[MENGE_14_1],1486.77400,1134.04400,1128.01000,,1059.41900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-25,[MENGE_14_1],1486.77500,1134.04400,1128.01000,,1037.09000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-26,[MENGE_14_1],1486.77400,1134.04400,1128.01000,,1049.45200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-27,[MENGE_14_1],1486.77400,1134.04400,1128.01000,1056.21800,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-28,[MENGE_14_1],1486.77400,1134.04400,1127.99000,1056.21800,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-29,[MENGE_14_1],1486.77400,1134.04400,1127.99000,1056.21800,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-30,[MENGE_14_1],1486.77500,1134.04400,1127.99000,1056.21800,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-31,[MENGE_14_1],1486.77400,1134.04400,1127.99100,1056.21800,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-01,[MENGE_14_7-_01-V],52.96900,63.84000,63.84200,,63.47100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-02,[MENGE_14_7-_01-V],51.75000,62.37100,62.37300,,64.09900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-03,[MENGE_14_7-_01-V],50.47400,60.83200,60.83400,,64.13400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-04,[MENGE_14_7-_01-V],50.70100,61.10700,61.10800,,63.15500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-05,[MENGE_14_7-_01-V],49.83900,60.06700,60.07000,,62.57100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-06,[MENGE_14_7-_01-V],47.81900,57.63300,57.63600,,60.42400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-07,[MENGE_14_7-_01-V],49.72300,59.92800,59.93100,,63.36600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-08,[MENGE_14_7-_01-V],49.79100,60.01000,60.01300,,62.91600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-09,[MENGE_14_7-_01-V],49.25800,59.36800,59.37100,,63.49700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-10,[MENGE_14_7-_01-V],50.68700,61.09000,61.09300,,66.28500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-11,[MENGE_14_7-_01-V],49.34000,59.46600,59.46900,,65.37700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-12,[MENGE_14_7-_01-V],49.58700,59.76500,59.76700,,64.68000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-13,[MENGE_14_7-_01-V],50.23600,60.54600,60.54900,,62.76700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-14,[MENGE_14_7-_01-V],48.26400,58.16900,58.16900,,60.80600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-15,[MENGE_14_7-_01-V],50.31400,60.64000,60.64000,,61.37300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-16,[MENGE_14_7-_01-V],48.61000,58.58600,58.58600,,62.25000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-17,[MENGE_14_7-_01-V],48.61000,58.58600,58.58600,,66.29500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-18,[MENGE_14_7-_01-V],47.68000,57.46500,57.46500,,65.11800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-19,[MENGE_14_7-_01-V],49.70000,59.90000,59.90000,,67.45100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-20,[MENGE_14_7-_01-V],52.50000,63.27500,63.27500,,69.09600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-21,[MENGE_14_7-_01-V],49.42500,59.56800,59.56800,,68.38600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-22,[MENGE_14_7-_01-V],49.38400,59.51900,59.51900,,63.14300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-23,[MENGE_14_7-_01-V],48.10700,57.98100,57.98100,,64.22900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-24,[MENGE_14_7-_01-V],54.40800,65.57400,65.57400,,79.53700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-25,[MENGE_14_7-_01-V],55.77600,67.22300,67.22300,,77.03400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-26,[MENGE_14_7-_01-V],52.57800,63.36900,63.36900,,72.59100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-27,[MENGE_14_7-_01-V],52.96900,63.84000,63.84000,69.24300,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-28,[MENGE_14_7-_01-V],52.96900,63.84000,63.84300,69.24300,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-29,[MENGE_14_7-_01-V],52.96900,63.84000,63.84300,69.24300,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-30,[MENGE_14_7-_01-V],52.96900,63.84000,63.84300,69.24300,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-31,[MENGE_14_7-_01-V],52.96900,63.84000,63.84300,69.24300,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-01,[MENGE_15_1-_01-M],130.78900,157.32600,157.32700,,155.32900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-02,[MENGE_15_1-_01-M],126.61300,152.30300,152.30400,,156.89300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-03,[MENGE_15_1-_01-M],128.20200,154.21400,154.21500,,161.82800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-04,[MENGE_15_1-_01-M],125.87300,151.41300,151.41400,,156.68400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-05,[MENGE_15_1-_01-M],123.91700,149.06000,149.06300,,157.60000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-06,[MENGE_15_1-_01-M],121.84900,146.57100,146.57400,,155.90800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-07,[MENGE_15_1-_01-M],124.50600,149.76800,149.77200,,169.08600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-08,[MENGE_15_1-_01-M],125.79900,151.32400,151.32700,,157.67000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-09,[MENGE_15_1-_01-M],125.02500,150.39200,150.39600,,161.90300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-10,[MENGE_15_1-_01-M],126.26100,151.87900,151.88300,,165.18900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-11,[MENGE_15_1-_01-M],123.60300,148.68100,148.68500,,162.59100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-12,[MENGE_15_1-_01-M],124.54300,149.81300,149.81600,,161.08300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-13,[MENGE_15_1-_01-M],126.42400,152.07600,152.07900,,160.24900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-14,[MENGE_15_1-_01-M],123.89300,149.03000,149.02700,,156.12100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-15,[MENGE_15_1-_01-M],125.80700,151.33300,151.32900,,161.77500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-16,[MENGE_15_1-_01-M],124.76600,150.08000,150.07600,,163.24700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-17,[MENGE_15_1-_01-M],125.26700,150.68400,150.68100,,162.43100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-18,[MENGE_15_1-_01-M],128.18500,154.19400,154.19000,,167.79000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-19,[MENGE_15_1-_01-M],126.38600,152.03000,152.02600,,165.78800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-20,[MENGE_15_1-_01-M],127.19100,152.99700,152.99400,,166.26100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-21,[MENGE_15_1-_01-M],126.63900,152.33400,152.33000,,167.14300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-22,[MENGE_15_1-_01-M],125.78600,151.30800,151.30400,,165.72500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-23,[MENGE_15_1-_01-M],119.04700,143.20100,143.19700,,159.81700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-24,[MENGE_15_1-_01-M],126.59800,152.28500,152.28100,,171.22200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-25,[MENGE_15_1-_01-M],124.29800,149.51800,149.51400,,165.03000
